,condition_label,medical_abstract
56,0,"Analysis of programmed stimulation methods in the evaluation of ventricular arrhythmias in patients 20 years old and younger. The purpose of this study was to systematically evaluate programmed ventricular stimulation in patients less than 21 years of age undergoing electrophysiologic testing. A standardized protocol was applied in 55 consecutive patients (mean age 14 years) with the following clinical presentations: sustained ventricular tachycardia (VT) (n = 17); ventricular fibrillation (VF) (n = 7); syncope with heart disease (n = 10); nonsustained VT (n = 6); and syncope with an ostensibly normal heart (n = 15). The stimulation protocol consisted of 1 and 2 ventricular extrastimuli during sinus rhythm, followed by 1 to 4 (S2, S3, S4, S5) extrastimuli during pacing at 2 ventricular sites. Of the 17 patients with sustained VT, 12 had induction of the arrhythmia (sensitivity = 71%). Overall, 18 of 55 patients had inducible sustained VT, with this response significantly enhanced by use of S4 or S5 protocols (p = 0.02). Although no syncope patients with an ostensibly normal heart had inducible sustained VT, 7 had polymorphic nonsustained VT in response to ventricular stimulation. The mean number of extra-stimuli preceding the induction of nonsustained or sustained VT or VF did not differ. The induction of VF in 5 cases during this study was preceded in each case by extrastimuli intervals less than or equal to 190 ms. Thus, data indicate that aggressive stimulation protocols appear to be required for induction of sustained VT in most young patients, nonsustained polymorphic VT as a response to aggressive programmed stimulation is of uncertain significance, and that coupling intervals less than or equal to 190 ms may correlate with the induction of VF. "
57,0,"Upper tract tumours following cystectomy for bladder cancer. Is routine intravenous urography worthwhile? The incidence and presentation of upper tract tumours were studied in 180 patients who had previously undergone cystectomy for transitional cell carcinoma of the bladder. Intravenous urography was performed routinely 3 months after cystectomy, 1 year later and at 3-yearly intervals thereafter. Ten patients developed upper tract tumours; 1 presented with loin pain and the remainder with haematuria. Six patients underwent nephroureterectomy and 5 of them lived for at least 4 years; 4 were inoperable and only 1 survived longer than 6 months. In this series, all patients with upper tract tumours presented with symptoms and routine intravenous urography failed to detect any asymptomatic lesions. Routine radiological assessment of the upper tracts to detect tumours is not justified following cystectomy. "
58,3,"Effect of nimodipine on acute ischemic stroke. Pooled results from five randomized trials. In a review of pooled data from five double-blind, placebo-controlled studies of nimodipine in acute ischemic stroke, we compared the effect of 120 mg nimodipine given orally with that of placebo. In the five studies, 871 patients were followed, and 781 adhered to entry and inclusion criteria. End points were mortality and outcome at the end of the treatment period (21 or 28 days). Outcome was assessed with Mathew's scale and the physician's clinical judgement. The treatment and control groups were well matched with respect to demographic data, risk factors, and baseline Mathew scores. In the treatment group, 34 patients (7.9%) died during the treatment period, whereas 54 (12.3%) in the control group died, corresponding with a mortality reduction of 36%. Significantly less neurologic impairment at the end of the treatment period was documented under nimodipine treatment, and this impairment improved more in patients with moderate-to-severe stroke (baseline Mathew score less than 66) if administration of nimodipine occurred within 12 hours after stroke onset or if the patient was more than 65 years old. The overall incidence of adverse reactions was relatively modest, and these were of minor severity; only a few appeared to have more than a remote relation to the study medication. "
59,1,"Anorectal malignant melanoma in Sweden. Report of 49 patients. Clinicopathologic features and prognosis of 49 patients with anal malignant melanoma were investigated in the total Swedish population between 1970 and 1984. Median age was 71 years (range, 50 to 87 years), and there was a female predominance (31 females, 18 males). The most common symptom at presentation was bleeding. The majority of tumors ranged between 2 and 5 cm in diameter and all invaded at least into the submucosa and/or the lamina propria. At diagnosis, one third of the patients had either regional or distant metastasis with a median survival of 5 months. The remaining patients were surgically treated with curative intent, either by abdominoperineal resection (APR) or local excision. Median survival was poor in both treatment groups (APR, 12 months; local excision, 13 months). Most patients died with distant metastasis. Our results confirm the opinion that APR offers no more curative potential than a more conservative surgical approach. However, tumor sizes were on average smaller in the group treated by local excision. This could indicate that, in the absence of known distant metastasis, radical surgery should be performed, particularly since local recurrences tended to be more common after a local excision. "
60,2,"Sexual behavior before AIDS: the hepatitis B studies of homosexual and bisexual men. Data on sexual practices, collected during studies of hepatitis B virus (HBV) infection in 1978 and 1979, were analyzed for 4910 homosexual and bisexual men from Chicago, Denver, Los Angeles, San Francisco, and St Louis. Data on sexual practices in 1978 showed that white participants had larger numbers of non-steady male sexual partners and engaged in oral-genital activities more frequently but were equally likely to engage in anal intercourse as black and Hispanic participants. San Francisco participants had more non-steady sex partners and were more likely to engage in receptive anal intercourse with non-steady partners than participants from all other sites. Analysis of data on 606 HBV-antibody-negative men interviewed on three occasions in 1978 and 1979 showed no changes in risk indices for insertive and receptive anal intercourse between these years, except in San Francisco where significant declines occurred in insertive anal intercourse and receptive anal intercourse without ejacultion in a small, highly select group of participants. "
61,0,"Genetics of common diseases of adulthood. Implications for prenatal counseling and diagnosis. Genetic factors play an important role in the development of many common diseases of adulthood that result in early morbidity and mortality. Prevention of these disorders and their sequelae is best established through early detection and early intervention. Although it may be feasible to screen the entire population for some disorders (e.g., hypertension), this approach would be expensive and impractical for others (e.g., colon cancer). The family history provides an inexpensive and convenient method of identifying families at risk for premature diseases of adulthood. Family screening for a disorder should be recommended if there is increased risk for the disorder among family members, if screening methods are available to detect the condition at an early age or preclinical stage, and if early intervention will alter the course of the disease. For many disorders screening and intervention can prevent the occurrence of clinical disease. The prenatal counseling session affords an ideal setting for identifying families at risk for diseases of adulthood with major genetic components. By reviewing the family history, key family members can be identified and investigated, in order to establish a specific genetic diagnosis. At-risk relatives can then be counseled and screened for the disorder preclinically and premorbidly. The screening and intervention available for a disease depends on the nature of the disorder, our understanding of its physiology and etiology, and our current technology. The disorders discussed earlier are typical of conditions of adulthood that are influenced strongly by genetic factors, especially when they appear in younger adults. Atherosclerosis, colon cancer, and diabetes are complex phenotypes. Each can be caused by single-gene defects, but commonly the genetics are more complex. Empiric data help to establish the risk to an individual in the latter cases. In all three examples, early detection should lead to treatment, which can prevent more serious sequelae: by treating the dyslipidemia, coronary artery disease can be prevented; by removing the benign polyp, malignant cancer can be avoided; and when impaired glucose tolerance is detected, diet and exercise can prevent or delay frank diabetes and its complications. The complete evaluation of individuals at risk for disorders such as those in Table 1 and their families can be a complicated task. Referral to a center experienced in the genetics of common diseases often may be necessary.(ABSTRACT TRUNCATED AT 400 WORDS). "
62,1,"Colonic stenoses: use of oral barium when retrograde flow is completely obstructed on barium enema studies. Forty patients with complete obstruction to retrograde barium flow on barium enema examinations, without clinical or radiographic evidence of obstruction, were studied further with orally administered barium in the same session. All patients had undergone aborted double-contrast barium enema studies and had received antispasmodics intramuscularly before the examination. The authors describe the technique, as well as the clinical and radiologic findings, that allows the safe ingestion of oral barium in patients with stenotic lesions of the colon. In all patients, oral barium passed through the small bowel and the stenotic site in an average of 148 minutes, with no complications. In seven patients, there were synchronous lesions in the colon and small bowel, and the findings were determined better with oral barium studies in 19 patients. If a barium enema study is done and retrograde passage of barium is obstructed by a lesion in the left side of the colon, additional diagnostic information can be obtained by giving the patients oral barium. This practice is safe if precise criteria are applied. "
63,1,"Human tumor necrosis factor alpha gene regulation by virus and lipopolysaccharide. We have identified a region of the human tumor necrosis factor alpha (TNF-alpha) gene promoter that is necessary for maximal constitutive, virus-induced, and lipopolysaccharide (LPS)-induced transcription. This region contains three sites that match an NF-kappa B binding-site consensus sequence. We show that these three sites specifically bind NF-kappa B in vitro, yet each of these sites can be deleted from the TNF-alpha promoter with little effect on the induction of the gene by virus or LPS. Moreover, when multimers of these three sites are placed upstream from a truncated TNF-alpha promoter, or a heterologous promoter, an increase in the basal level of transcription is observed that is influenced by sequence context and cell type. However, these multimers are not sufficient for virus or LPS induction of either promoter. Thus, unlike other virus- and LPS-inducible promoters that contain NF-kappa B binding sites, these sites from the TNF-alpha promoter are neither required nor sufficient for virus or LPS induction. Comparison of the sequence requirements of virus induction of the human TNF-alpha gene in mouse L929 and P388D1 cells reveals significant differences, indicating that the sequence requirements for virus induction of the gene are cell type-specific. However, the sequences required for virus and LPS induction of the gene in a single cell type, P388D1, overlap. "
64,0,"Use of a knee-brace for control of tibial translation and rotation. A comparison, in cadavera, of available models. We assessed the relative restraints that are provided by fourteen currently available functional knee-braces, using six limbs in cadavera. The tests were made at 30 and 60 degrees of flexion of the knee, and a mechanical loading system applied loads that caused anterior-posterior translation and internal-external rotation. The braces limited abnormal tibiofemoral displacements by 10 to 75 per cent in translation; there was more variation in rotation. This study demonstrated that functional knee-braces provide a restraining influence that may be beneficial in the control of abnormal displacements of the knee, but that the degree of restraint varies considerably. "
65,2,"Surgical management of nonparasitic cystic liver disease. We report clinical features, surgical management, recurrences, and follow-up study of 12 patients with simple hepatic cyst, 11 patients with polycystic liver disease, and 19 patients with cystadenoma who were surgically treated over a 25-year period. The median age of patients was 48 years, and 37 women and 5 men were in the series. The most common presenting symptom and physical finding were chronic abdominal pain and tenderness in the right upper quadrant. The most commonly associated disease was polycystic kidney disease, which was an associated finding in 5 of the 11 patients with polycystic liver disease (45%). The most valuable diagnostic studies in all groups were computed tomography and ultrasonography. The location of the disease was bilobar in patients with polycystic liver disease, with a right lobe predominance in 18% of patients. The right lobe was also predominant in 83% of patients with simple hepatic cyst and 58% of patients with cystadenoma. Of all solitary cystic lesions in the left lobe, 75% of them were cystadenomas. Of the 66 surgical procedures performed, aspiration was associated with a failure rate of 100%; partial excision, a failure rate of 61%; and total excision and liver resection, a failure rate of 0%. Orthotopic liver transplantation was performed in three patients and was associated with two early deaths. Partial excision relieved symptoms in three patients (43%) with polycystic liver disease. Total excision, enucleation, or liver resection with cyst(s) is the treatment of choice for non-parasitic cystic lesions of the liver. "
66,1,"Cerebral tumor staging in patients with bronchial carcinoma by computed tomography. Computerized tomographic (CT) scans of 271 patients with histologically proven bronchial carcinoma accomplished for initial tumor staging were retrospectively evaluated for signs of cerebral metastasis. The results for the histologic subtypes were quite different. In 13.8% of patients with small cell carcinoma and limited disease the authors found signs of brain metastasis. However, routine cerebral staging in these patients did not seem to be useful because of lack of therapeutic consequences. On the other hand, no patient with non-small cell carcinoma (N-SCC) and tumor Stage I or II had brain metastases. All patients with brain metastasis from N-SCC had been classified as tumor Stage III before cerebral imaging. Among these patients, however, the authors found brain metastasis in 17.5% of those without known distant metastatic disease (III/M0), especially in large cell carcinoma and in adenocarcinoma. Stage III/M0 patients should undergo routine cerebral imaging if their tumor is surgically resectable and thoracotomy is planned. "
67,3,"Candida pyelonephritis complicating traumatic C5 quadriplegia: diagnosis and management. We present the first reported case of Candida pyelonephritis in a spinal cord injured patient. In addition to multiple courses of empiric antibiotics, the neurogenic bladder and alteration in cell-mediated immunity found in spinal cord injured patients may have increased this patient's susceptibility to fungal disease. A 50-year-old patient with C5 motor functional quadriplegia developed Candid albicans pyelonephritis while undergoing rehabilitation. The patient had several surgical procedures and multiple courses of antibiotic therapy during acute hospitalization. He continued to have a hectic fever curve, leukocytosis with increased band forms, lethargy, and progressive uremia during rehabilitation. Successful investigation of the patient's condition included assessment of serologic tests for Candida precipitin antigen; multiple blood and urine cultures; exclusion of other causes of hectic fever; abdominal computerized tomogram, which revealed a left kidney hypodensity with irregular margins; and a retrograde pyelogram, which demonstrated multiple renal pelvic-filling defects. Cystoscopically placed ureteral stents, which relieved the genitourinary obstruction, drained gross pus from which Candida albicans was cultured; the patient was treated with amphotericin B and showed clinical improvement. Pathogenesis, presentation, diagnosis, and treatment of Candida pyelonephritis are reviewed. "
68,0,"Assessment of Proplast-Teflon disc replacements [published erratum appears in J Oral Maxillofac Surg 1991 Feb;49(2):220] This retrospective study reports the findings in the follow-up of 31 temporomandibular joints in which Proplast-Teflon (Vitek Inc, Houston, TX) replacements were used. Among the problems noted were pain, malocclusion, restricted opening, and degenerative changes in the condyle and fossa. "
69,0,"Effects of intravenous immunoglobulin on hemorrhage-induced alterations in plasma cell repertoires. Hemorrhage produces decreases in serum immunoglobulin (Ig) levels and alterations in the number and frequency of B cells producing antibodies against bacterial antigens. These abnormalities in immune response may contribute to the increased susceptibility to infection after injury and hemorrhage. To examine the relationship between serum Ig levels and bacterial antigen-specific plasma cell numbers and frequencies after blood loss, we treated hemorrhaged mice with intravenous Ig (IVIG). Hemorrhaged mice given IVIG had increased total numbers of splenic plasma cells compared with normal or hemorrhaged, untreated mice. Immunization with the bacterial polysaccharide antigen levan immediately after hemorrhage resulted in approximately 60% fewer levan-specific splenic plasma cells than those seen in normal unhemorrhaged mice. Treatment of hemorrhaged mice with IVIG did not correct the decrease in levan-specific plasma cells. These results demonstrate that hemorrhage-induced alterations in the numbers and frequencies of bacterial antigen-specific B cells are not related to changes in serum Ig levels and cannot be corrected through administration of IVIG. "
70,0,"Human leukoagglutinating antibody evokes cooperative leukotriene synthesis in pulmonary microvasculature. Model of transfusion-related acute lung injury. Leukoagglutinating antibodies have been implicated in the development of transfusion-related acute lung injury. In the present study, human neutrophil leukotriene generation was provoked by an anti-5b immunoglobulin G, isolated from a multiparous donor plasma that caused noncardiogenic lung edema during transfusion therapy. In 5b-positive polymorphonuclear neutrophils (PMNs), the antibody stimulated marked arachidonic acid metabolism, dependent on the presence of plasma as the complement source. Quantity and profile of lipid mediators (leukotriene B4 and its omega-oxidation products, 5-hydroxyeicosatetraenoic acid, and nonenzymatic hydrolysis products of leukotriene A4) corresponded to those repeatedly described after PMN in vitro stimulation with the artificial calcium ionophore A23187. Anti-5b challenge of PMNs sequestered in the microvasculature of perfused rabbit lungs did, however, induce a markedly modified metabolite profile. Nonenzymatic hydrolysis products of leukotriene A4 were not detected, and 5-hydroxyeicosatetraenoic acid was markedly reduced. In contrast, cysteinyl leukotrienes were measured as predominant compounds, with rapid appearance of leukotriene C4 and more protracted generation of leukotriene E4. Leukotriene B4 and its omega-oxidation products were released with similar kinetics, but in lower amounts, as compared with the isolated PMN stimulation. Anti-5b challenge of PMNs coincubated with pulmonary artery endothelial cells in vitro, but not stimulation of either cell type alone, provoked marked generation of cysteinyl leukotrienes. These findings suggest modulation of PMN 5-lipoxygenase metabolism in favor of leukotriene A4 transfer to adjacent acceptor cells with subsequent enzymatic conversion to cysteinyl leukotrienes under conditions of lung vascular sequestration. Endothelial cells appear to serve as predominant cooperative cells under circumstances of blood-free lung perfusion. PMN-related transcellular eicosanoid synthesis may be involved in the pathogenesis of transfusion-evoked acute lung injury. "
71,0,Fasciculations due to verapamil in a patient with neuropathy. A patient with pre-existing peripheral neuropathy developed generalized fasciculations under verapamil which ceased after discontinuation of the drug. It is suggested that the increase in acetylcholine (ACh) release at the neuromuscular junction by verapamil may trigger fasciculation in the state of regeneration at ACh-sensitive sites of axon terminals and immature axon sprouts. 
72,0,"Colonic motor activity in acute colitis in conscious dogs. The changes in motor activity of the colon during acute colitis were investigated in six conscious dogs. The motor activity was recorded with seven strain-gauge transducers. Colitis was induced in the entire colon by luminal perfusion of acetic acid. The dogs exhibited urgency and diarrhea with mucus and blood during colitis. The mucosa was diffusely erythematous and friable and there were scattered ulcerations over the mucosal surface. The motor activity of the colon changed in several ways during colitis: (a) the total duration per hour and the mean duration of contractile states decreased significantly; (b) the cycle length of colonic migrating motor complexes was significantly prolonged, and the nonmigrating motor complexes were almost completely absent; and (d) the incidence of giant migrating contractions increased significantly. About half of the giant migrating contractions were followed by defecation. The remaining expelled mucus or gas. Sometimes, a migrating motor complex in the colon was also followed by defecation; this was never observed in the normal state. The motor activity of the colon was still decreased and the cycle length prolonged 21 days after induction of colitis. However, the dogs were asymptomatic at this time and the mucosa looked normal at colonoscopy. The incidence of giant migrating contractions was also normal at this time. It was concluded that the dog is a good model for the study of colitis because of the similarity of symptoms with human ulcerative colitis. The phasic contractions of the colon decreases during colitis but the incidence of giant migrating contractions is increased. The diarrhea in colitis may primarily be due to the large number of giant migrating contractions in the middle and the distal colon. "
73,0,"Proximal esophageal pH-metry in patients with 'reflux laryngitis'. Fiberoptic laryngoscopic examinations were performed on 40 patients with gastroesophageal reflux disease, 25 of whom had persistent laryngeal symptoms (dysphonia, cough, globus sensation, frequent throat clearing, or sore throat) and 15 without laryngeal symptoms who served as disease controls. Ten patients with laryngeal symptoms but none of the controls had laryngoscopic findings consistent with reflux laryngitis. Dual-site ambulatory pH recordings were obtained with the pH electrodes spaced 15 cm apart and with the proximal sensor positioned just distal to the upper esophageal sphincter. Patients in the three groups (disease controls: group 1; patients with symptoms but without laryngoscopic findings: group 2; and patients with both laryngeal symptoms and findings: group 3) were comparable in terms of age, smoking habit, the presence of esophagitis, and distal esophageal acid exposure. Proximal esophageal acid exposure was, however, significantly increased in groups 2 and 3, and nocturnal proximal esophageal acidification occurred in over half of these patients but in none of the group 1 patients. We conclude that the subset of reflux patients who experience laryngeal symptoms show significantly more proximal esophageal acid exposure (especially nocturnally) and often have laryngoscopic findings of posterior laryngitis not observed in control reflux patients. "
74,4,"Characterization of spontaneous termination of sustained ventricular tachycardia associated with coronary artery disease. To characterize the change in cycle length and QRS morphology before spontaneous termination of sustained ventricular tachycardia (VT), electrocardiograms were recorded and VT cycle length measured for the periods 31 to 21 and 11 to 1 beats before termination in 55 episodes from 28 patients with coronary artery disease. Beats 31 to 21 were designated as a period of stable arrhythmia and served as a reference for changes occurring just before termination. Forty-four episodes of VT occurred in the setting of antiarrhythmic drug therapy; 11 episodes occurred in patients not treated with antiarrhythmic drugs. Variability in cycle length was indexed by the standard deviation of the mean cycle length and by the percentage of consecutive cycles varying by greater than or equal to 40 ms (% greater than or equal to 40 ms). There was greater variability just before termination (standard deviation of the mean cycle length, 25.8 ms; % greater than or equal to 40 ms, 16.7%) than during the stable period (standard deviation of the mean cycle length, 8.5 ms; % greater than or equal to 40 ms, 5.4%; p less than 0.001 for both). This was true irrespective of antiarrhythmic drug use, although the differences in the standard deviation of the mean cycle length for beats 11 to 1 and for beats 31 to 21 were greater for the antiarrhythmic drug group (29.6 vs 8.9 ms, p less than 0.001) than for the group not receiving antiarrhythmic drugs (11.0 vs 6.7 ms, difference not significant). No specific patterns of cycle length variability characteristic of VT termination were found. "
75,3,"Radiosurgery of acoustic neurinomas. Eighty-five patients with acoustic neurinomas underwent stereotactic radiosurgery with the gamma unit at the University of Pittsburgh (Pittsburgh, PA) during its first 30 months of operation. Neuroimaging studies performed in 40 patients with more than 1 year follow-up showed that tumors were smaller in 22 (55%), unchanged in 17 (43%), and larger in one (2%). The 2-year actuarial rates for preservation of useful hearing and any hearing were 46% and 62%, respectively. Previously undetected neuropathies of the trigeminal (n = 12) and facial nerves (n = 14) occurred 1 week to 1 year after radiosurgery (median, 7 and 6 months, respectively), and improved at median intervals of 13 and 8 months, respectively, after onset. Hearing loss was significantly associated with increasing average tumor diameter (P = 0.04). No deterioration of any cranial nerve function has yet developed in seven patients with average tumor diameters less than 10 mm. Radiosurgery is an important treatment alternative for selected acoustic neurinoma patients. "
76,3,"Long-term potentiation of electrotonic coupling at mixed synapses. Long-term potentiation of chemical synapses is closely related to memory and learning. Studies of this process have concentrated on chemically mediated excitatory synapses. By contrast, activity-dependent modification of gap junctions, which also widely exist in higher structures such as hippocampus and neocortex, has not been described. Here we report that at mixed synapses between sensory afferents and an identified reticulospinal neuron, the electrotonic coupling potential can be potentiated, as well as the chemically mediated excitatory postsynaptic potential, for a prolonged time period using a stimulation paradigm like that which produces long-term potentiation in hippocampus. The effect on coupling is due to an increase in gap-junctional conductance. Our data indicate that the potentiation of both synaptic components requires an increase in intracellular calcium, involves activation of NMDA (N-methyl-D-aspartate) receptors, and is specific to the tetanized pathway. "
77,3,"Evidence for platelet-activating factor as a novel mediator in experimental stroke in rabbits. Platelet-activating factor is a potent mediator of inflammation, which has untoward effects on cerebrovascular and neural elements. While several investigators have reported attenuation of ischemic damage after treatment with antagonists of platelet-activating factor, no study has proved endogenous production of platelet-activating factor in ischemia of the central nervous system. We hypothesized that endogenous production of platelet-activating factor participates in the early pathologic manifestations of deteriorating stroke. In 12 rabbits, we found tissue levels of platelet-activating factor measured by the release of serotonin from washed platelets to be elevated by approximately 20-fold in spinal cord injured by 25 minutes of ischemia and 2 hours of reperfusion (2.80 +/- 0.98 ng/g) compared with that in normal spinal cord (0.15 +/- 0.06 ng/g, p less than 0.01). Given during ischemia to seven rabbits, 10 mg/kg i.p. of a highly selective and potent antagonist of platelet-activating factor (BN 50739) accentuated the early postischemic hyperemia and prevented the delayed hypoperfusion measured by on-line laser-Doppler flowmetry (-35 +/- 7% of baseline [n = 7] without versus 33 +/- 14% with treatment, p less than 0.01) and the edema formation measured as the increase in tissue water content (4.4 +/- 0.7% without [n = 6] versus 2.1 +/- 0.6% with [n = 7]treatment, p less than 0.05) after 2 hours of reperfusion. This neurochemical and pharmacologic evidence emphasizes a new perspective of ischemia-induced phospholipid degradation and suggests an important role for platelet-activating factor in the early manifestations of stroke. "
78,0,"Follow-up results of balloon angioplasty of native coarctation in neonates and infants. The purpose of this study is to present intermediate-term results of balloon angioplasty of native aortic coarctation in neonates and infants less than 1 year of age. During a 60-month-period that ended in January 1990, 19 infants ages 3 days to 12 months (median, 2.5 months), underwent balloon angioplasty of native coarctation with resultant reduction in peak-to-peak systolic pressure gradient from 39 +/- 12 mm Hg (mean +/- SD) to 11 +/- 7 mm Hg (p less than 0.001) and increase in coarctation segment size from 2.2 +/- 0.8 mm to 4.7 +/- 1.0 mm. None required immediate surgical intervention. Thirteen of the 19 (68%) had severe associated cardiac defects. There was one death (5%) 2 days after balloon angioplasty, and it was related to associated cardiac defect. One infant was lost to follow-up. It is too soon to restudy one infant. The remaining 16 infants had clinical (36 +/- 18 months) and catheterization (12 +/- 4 months) follow-up data. The residual coarctation gradient (22 +/- 15 mm Hg) and coarcted segment size (4.4 +/- 1.6 mm) remain improved (p less than 0.01) when compared with pre-balloon angioplasty values. Five of the 16 (31%) infants (four were neonates at the time of balloon angioplasty) had evidence for recoarctation (defined as gradient greater than 20 mm Hg) and underwent surgical resection (two) or repeat balloon angioplasty (three), all with success. None developed aneurysms. "
79,1,"Carcinoma of the vulva. Clinicopathologic factors involved in inguinal and pelvic lymph node metastasis. Eighty-five women with vulvar squamous cell carcinoma were subjected to radical vulvectomy with bilateral inguinal and femoral node dissection or to radical vulvectomy with bilateral inguinofemoral and deep pelvic node dissection. The association between lymph node status (metastatic or not) and several parameters was analyzed: tumor location, size and clinical stage; tumor thickness, histologic grade and mitotic index; blood vessel, lymphatic and perineural infiltration; and lymphocytic and plasma cell infiltrates. There were no metastases to the pelvic lymph nodes without previous inguinal lymph node involvement. Unilateral vulvar carcinomas did not have contralateral metastatic nodes when there was no ipsilateral nodal involvement. Lymphatic vessel infiltration showed a statistically significant correlation with inguinal node metastases (P less than .05). No correlation was found between lymph node metastasis and tumor size, clitoral invasion, tumor thickness, histologic grade, blood vessel and perineural infiltration, lymphocytic and plasma cell infiltrates, and mitotic index. "
80,4,"Studies of myocardial protection in the immature heart. II. Evidence for importance of amino acid metabolism in tolerance to ischemia. This study tests the importance of amino acid transamination in determining the tolerance of immature hearts to ischemic damage. Amino acid transamination was inhibited metabolically by pretreatment with aminooxyacetic acid. The aminooxyacetic acid dose and duration were determined by incubating in vitro tissue homogenate and showing that an 8 mmol/L AOA dose for 5 minutes blocked 90% of alanine aminotransferase and aspartate aminotransferase activity. Control studies in nonischemic hearts showed that coronary perfusion with aminooxyacetic acid for 5 minutes did not impair myocardial performance. In contrast, pretreatment of immature puppies with aminooxyacetic acid severely impaired recovery after 45 minutes of normothermic global ischemia (30% versus 85% recovery in untreated hearts, p less than 0.05). Biochemical analyses of hearts undergoing ischemia showed aminooxyacetic acid to limit lactate production, impair glutamate utilization, prevent alanine production, and limit succinate accumulation (p less than 0.05). These data suggest that amino acid transamination is an important adaptive process in the immature heart that improves its resistance to ischemic damage. "
81,0,"Core temperature measurement in hypovolemic resuscitation. STUDY OBJECTIVES: Accurate core temperature measurement in severely hypovolemic patients can be difficult to achieve. We used a dog model to determine both a convenient method of measuring core temperature and the relative accuracy of the multiple sites. DESIGN: Prospective laboratory (animal model) study. SETTING: Operating suites in the Animal Care Department. PARTICIPANTS: Eight adult, anesthetized greyhound dogs. INTERVENTIONS: Continuous temperature monitoring by thermistors placed in the brain, central vein, tympanic membrane, bladder, rectum, esophagus, and subcutaneous tissue. Hemorrhage to 65% initial intravascular volume and autologous transfusion of cooled blood, during which serial temperature measurements were recorded. MEASUREMENTS AND MAIN RESULTS: The readings were analyzed with Pearson's correlation coefficient. Brain temperature correlated very well with tympanic membrane temperature throughout the course (r = .869, P less than .0005). Rectum, bladder, and esophagus also correlated well with brain. Central venous temperature, however, correlated poorly with temperatures at all other sites, reflecting the marked swings in intravascular temperature caused by cold transfusion. These wide variations were damped at the other sites. The best correlation of central venous temperature was with brain and bladder, although tympanic membrane correlation was fair. CONCLUSIONS: Because intravascular hypothermia appears to be the source of the arrhythmias and hemostatic abnormalities often seen during the early resuscitation of hypovolemic patients, our results suggest bladder or tympanic membrane as the initial temperature site. After the initial resuscitation, end organ (eg, brain) temperature is the most important and is most accurately reflected by tympanic membrane temperature. "
82,1,"Magnetic resonance imaging of facial nerve neuromas. Facial nerve neuromas are uncommon tumors often confused with other tumors of the temporal bone and cerebellopontine angle. Radiologically, it may be impossible to differentiate an intracanalicular facial nerve neuroma from an acoustic neuroma. We present three case reports of facial nerve neuromas arising within the internal auditory canal to show the important magnetic resonance imaging features of these tumors. One tumor extended into the cerebellopontine angle, middle cranial fossa, and middle ear. Another filled the internal auditory canal and extended through the cerebellopontine angle to the brain stem. The third occurred in a patient who had neurofibromatosis as well as numerous other intracranial tumors. We feel that gadolinium-enhanced magnetic resonance imaging provides the most useful information in the preoperative assessment of this disorder. "
83,1,"Protection from chemotherapy-induced alopecia in a rat model. Alopecia (hair loss) is among the most distressing side effects of cancer chemotherapy. Little progress has been made, however, in its prevention or treatment, partly because of the lack of suitable experimental model. In recent work on the treatment of myelogenous leukemia in the rat, the following observations were made: (i) treatment of 8-day-old rats with cytosine arabinoside consistently produced alopecia, and (ii) ImuVert, a biologic response modifier derived from the bacterium Serratia marcescens, uniformly produced complete protection against the alopecia. In subsequent experiments, both cyclophosphamide and doxorubicin also produced alopecia in this model, and the doxorubicin-induced alopecia was prevented by treatment with ImuVert. The potential relevance of these observations to chemotherapy-induced alopecia in the clinical setting should be examined. "
84,1,"A phase II clinical trial of carboplatin infusion in high-risk acute nonlymphoblastic leukemia. Carboplatin (CBDCA) is a second-generation platinum drug that has been shown to be useful when used as a continuous infusion in treatment of refractory adult leukemia. We report on the effectiveness of continuous infusion CBDCA, 300 mg/m2/d x 5 days, as evaluated in nine patients with secondary acute nonlymphocytic leukemia (ANLL) (seven previous myelodysplastic syndrome and two treatment-associated ANLL), three ANLL patients in first relapse, six refractory ANLL, and nine patients with blastic phase of chronic myelogenous leukemia (BP-CML). All patients were considered assessable. The response rate was 44% (eight complete remissions [CRs], four partial remissions [PRs]). Median duration of postchemotherapy neutropenia was 36 days (range, 18 to 45). Therapy was well tolerated, and toxicity was mainly hematologic and nondose-limiting. Despite prolonged neutropenia, severe infections were rarely seen, and most patients were managed as outpatients. Twelve patients had nausea and vomiting, two had symptomatic hypomagnesemia, and one patient showed reversible ototoxicity. Because of substantial antileukemic activity and unusual extrahematologic toxicity, CBDCA appears to be an effective second-line agent in the treatment of ANLL and should be considered for upgrading to first-line treatment regimens. "
